Time Stamp,X_Acc,Y_Acc,Z_Acc,X_Orient,Y_Orient,Z_Orient
'04-Oct-2021 17:47:08.047',-1.379059,-2.916138,9.040512,-133.333735,12.576096,10.363169
'04-Oct-2021 17:47:08.056',-1.335968,-2.877823,9.03093,-134.049484,12.439357,10.308448
'04-Oct-2021 17:47:08.065',-1.259354,-2.853882,9.097961,-134.776708,12.313776,10.266851
'04-Oct-2021 17:47:08.074',-1.144424,-2.738968,9.160217,-135.474494,12.200315,10.255734
'04-Oct-2021 17:47:08.083',-1.101334,-2.743759,9.227249,-136.184164,12.10145,10.280408
'04-Oct-2021 17:47:08.092',-1.134857,-2.691086,9.294296,-136.841884,12.016433,10.331048
'04-Oct-2021 17:47:08.101',-1.20668,-2.657562,9.34697,-137.52157,11.940456,10.394286
'04-Oct-2021 17:47:08.110',-1.312027,-2.62883,9.437943,-138.139743,11.862936,10.453357
'04-Oct-2021 17:47:08.119',-1.417374,-2.619263,9.414001,-138.780387,11.773696,10.495941
'04-Oct-2021 17:47:08.128',-1.460464,-2.600098,9.394852,-139.370761,11.670508,10.513969
'04-Oct-2021 17:47:08.137',-1.498764,-2.604889,9.414001,-139.995778,11.552283,10.512208
'04-Oct-2021 17:47:08.146',-1.503555,-2.580948,9.399643,-140.577396,11.417928,10.49543
'04-Oct-2021 17:47:08.155',-1.460464,-2.571365,9.385269,-141.173043,11.273933,10.469157
'04-Oct-2021 17:47:08.164',-1.38385,-2.571365,9.385269,-141.742299,11.130849,10.451065
'04-Oct-2021 17:47:08.173',-1.335968,-2.561798,9.385269,-142.33852,10.996452,10.464194
'04-Oct-2021 17:47:08.182',-1.283295,-2.547424,9.457092,-142.876438,10.872821,10.517059
'04-Oct-2021 17:47:08.191',-1.240204,-2.485184,9.519348,-143.415709,10.758242,10.599491
'04-Oct-2021 17:47:08.200',-1.268921,-2.398987,9.557648,-143.912304,10.645854,10.688942
'04-Oct-2021 17:47:08.209',-1.335968,-2.370255,9.552872,-144.425921,10.527413,10.765781
'04-Oct-2021 17:47:08.218',-1.450882,-2.312805,9.576813,-144.89062,10.397189,10.826071
'04-Oct-2021 17:47:08.227',-1.489197,-2.308014,9.481033,-145.390139,10.252253,10.879072
'04-Oct-2021 17:47:08.236',-1.484406,-2.279282,9.394852,-145.851901,10.101208,10.930622
'04-Oct-2021 17:47:08.245',-1.508347,-2.217026,9.433151,-146.350176,9.949993,10.990081
'04-Oct-2021 17:47:08.253',-1.522705,-2.154785,9.495407,-146.801201,9.798621,11.061115
'04-Oct-2021 17:47:08.263',-1.608902,-2.159576,9.476257,-147.323752,9.646592,11.141204
'04-Oct-2021 17:47:08.272',-1.709457,-2.178726,9.514557,-147.7468,9.494822,11.2326
'04-Oct-2021 17:47:08.281',-1.781281,-2.197876,9.562439,-148.244516,9.343571,11.334985
'04-Oct-2021 17:47:08.290',-1.843536,-2.178726,9.519348,-148.642661,9.192178,11.43684
'04-Oct-2021 17:47:08.299',-1.915359,-2.121262,9.504974,-149.109286,9.042612,11.521533
'04-Oct-2021 17:47:08.308',-1.991974,-2.07338,9.562439,-149.488963,8.890967,11.577324
'04-Oct-2021 17:47:08.317',-2.063797,-2.044647,9.634262,-149.941285,8.73121,11.606509
'04-Oct-2021 17:47:08.326',-2.121262,-2.049438,9.624695,-150.316618,8.55486,11.611124
'04-Oct-2021 17:47:08.335',-2.154785,-2.059021,9.581589,-150.777491,8.361589,11.593752
'04-Oct-2021 17:47:08.344',-2.149994,-2.05423,9.54808,-151.160788,8.155219,11.56914
'04-Oct-2021 17:47:08.353',-2.039856,-1.991974,9.495407,-151.59501,7.943686,11.552534
'04-Oct-2021 17:47:08.362',-1.982407,-1.944092,9.490616,-151.980329,7.732642,11.544391
'04-Oct-2021 17:47:08.371',-1.977615,-1.810013,9.418793,-152.39503,7.521882,11.530437
'04-Oct-2021 17:47:08.380',-1.953674,-1.685516,9.394852,-152.751525,7.313152,11.486632
'04-Oct-2021 17:47:08.389',-1.972824,-1.651993,9.356537,-153.184245,7.107757,11.404654
'04-Oct-2021 17:47:08.398',-1.939301,-1.56102,9.289505,-153.511329,6.905045,11.291512
'04-Oct-2021 17:47:08.407',-1.886627,-1.532288,9.279922,-153.875447,6.710198,11.156997
'04-Oct-2021 17:47:08.416',-1.795654,-1.513138,9.265564,-154.195127,6.524063,10.997136
'04-Oct-2021 17:47:08.425',-1.728607,-1.42215,9.279922,-154.599693,6.34708,10.797567
'04-Oct-2021 17:47:08.434',-1.685516,-1.369476,9.34697,-154.923826,6.17711,10.552799
'04-Oct-2021 17:47:08.443',-1.656784,-1.350327,9.40921,-155.318188,6.007541,10.260197
'04-Oct-2021 17:47:08.452',-1.56102,-1.335968,9.370911,-155.644807,5.834604,9.927405
'04-Oct-2021 17:47:08.461',-1.407791,-1.283295,9.380478,-156.009129,5.656954,9.563205
'04-Oct-2021 17:47:08.470',-1.259354,-1.259354,9.423584,-156.303169,5.473703,9.172442
'04-Oct-2021 17:47:08.479',-1.201889,-1.22583,9.385269,-156.609599,5.284702,8.759848
'04-Oct-2021 17:47:08.488',-1.216248,-1.24498,9.342178,-156.828479,5.098064,8.332431
'04-Oct-2021 17:47:08.497',-1.221039,-1.297653,9.212891,-157.057755,4.919111,7.916575
'04-Oct-2021 17:47:08.506',-1.168365,-1.273712,9.184158,-157.235353,4.766384,7.540554
'04-Oct-2021 17:47:08.515',-1.168365,-1.211472,9.332596,-157.459015,4.645795,7.217931
'04-Oct-2021 17:47:08.524',-1.173157,-1.168365,9.275131,-157.648061,4.55343,6.939629
'04-Oct-2021 17:47:08.533',-1.163589,-1.144424,9.366119,-157.894029,4.478388,6.697023
'04-Oct-2021 17:47:08.542',-1.154007,-1.144424,9.437943,-158.11627,4.407828,6.477116
'04-Oct-2021 17:47:08.551',-1.096542,-1.115692,9.524139,-158.393043,4.326896,6.262197
'04-Oct-2021 17:47:08.560',-1.019928,-1.110916,9.528915,-158.622961,4.231822,6.035699
'04-Oct-2021 17:47:08.569',-0.986404,-1.120483,9.500198,-158.838276,4.130594,5.777236
'04-Oct-2021 17:47:08.578',-1.039078,-1.120483,9.461884,-159.073863,4.032255,5.485653
'04-Oct-2021 17:47:08.587',-1.106125,-1.043869,9.490616,-159.271897,3.941067,5.169152
'04-Oct-2021 17:47:08.596',-1.101334,-1.019928,9.490616,-159.425167,3.857132,4.835008
'04-Oct-2021 17:47:08.605',-1.058243,-1.000778,9.466675,-159.620442,3.779327,4.484374
'04-Oct-2021 17:47:08.614',-0.995987,-0.962463,9.524139,-159.759368,3.700963,4.126764
'04-Oct-2021 17:47:08.623',-0.948105,-0.938522,9.543289,-159.983357,3.619659,3.77999
'04-Oct-2021 17:47:08.632',-0.876282,-0.943314,9.538498,-160.12078,3.538099,3.462973
'04-Oct-2021 17:47:08.641',-0.780502,-0.986404,9.576813,-160.264119,3.455005,3.192599
'04-Oct-2021 17:47:08.650',-0.689529,-0.962463,9.552872,-160.513489,3.367675,2.975952
'04-Oct-2021 17:47:08.659',-0.598557,-0.948105,9.528915,-160.660188,3.277908,2.810184
'04-Oct-2021 17:47:08.668',-0.526718,-0.924164,9.519348,-160.850108,3.185419,2.690584
'04-Oct-2021 17:47:08.677',-0.478836,-0.89064,9.495407,-160.977546,3.091707,2.608115
'04-Oct-2021 17:47:08.686',-0.464478,-0.804459,9.466675,-161.167807,3.00327,2.54834
'04-Oct-2021 17:47:08.695',-0.416595,-0.746994,9.40921,-161.261531,2.927778,2.495966
'04-Oct-2021 17:47:08.704',-0.454895,-0.665588,9.461884,-161.383068,2.866531,2.440827
'04-Oct-2021 17:47:08.713',-0.502777,-0.723053,9.528915,-161.446274,2.818243,2.373749
'04-Oct-2021 17:47:08.722',-0.541092,-0.775726,9.538498,-161.525218,2.778192,2.28467
'04-Oct-2021 17:47:08.731',-0.550659,-0.766144,9.591171,-161.571991,2.74295,2.177226
'04-Oct-2021 17:47:08.740',-0.526718,-0.785294,9.610321,-161.659882,2.708636,2.065518
'04-Oct-2021 17:47:08.749',-0.498001,-0.833176,9.696518,-161.696628,2.671815,1.956117
'04-Oct-2021 17:47:08.758',-0.49321,-0.847549,9.753983,-161.774574,2.627557,1.857076
'04-Oct-2021 17:47:08.767',-0.550659,-0.885849,9.691727,-161.803398,2.576932,1.779085
'04-Oct-2021 17:47:08.776',-0.488419,-0.87149,9.619904,-161.878188,2.524471,1.725653
'04-Oct-2021 17:47:08.785',-0.430954,-0.833176,9.610321,-161.909265,2.479691,1.701858
'04-Oct-2021 17:47:08.794',-0.35434,-0.785294,9.629486,-161.973333,2.447297,1.707218
'04-Oct-2021 17:47:08.803',-0.330399,-0.694321,9.624695,-161.995736,2.429172,1.734441
'04-Oct-2021 17:47:08.812',-0.339981,-0.636856,9.634262,-162.052085,2.423803,1.776252
'04-Oct-2021 17:47:08.821',-0.392654,-0.641647,9.653427,-162.052877,2.426018,1.834781
'04-Oct-2021 17:47:08.830',-0.454895,-0.632065,9.701309,-162.077124,2.431573,1.913271
'04-Oct-2021 17:47:08.839',-0.55545,-0.679947,9.7444,-162.069638,2.442957,1.999815
'04-Oct-2021 17:47:08.848',-0.641647,-0.742203,9.768341,-162.104295,2.483828,2.113767
'04-Oct-2021 17:47:08.857',-0.73262,-0.814026,9.844955,-162.111535,2.527878,2.242385
'04-Oct-2021 17:47:08.866',-0.751785,-0.852341,9.88327,-162.167009,2.569155,2.373191
'04-Oct-2021 17:47:08.875',-0.718262,-0.852341,9.90242,-162.194877,2.608699,2.488558
'04-Oct-2021 17:47:08.884',-0.737411,-0.847549,9.945511,-162.274298,2.613306,2.564184
'04-Oct-2021 17:47:08.893',-0.756561,-0.852341,9.979034,-162.296633,2.614496,2.62439
'04-Oct-2021 17:47:08.902',-0.766144,-0.89064,9.983826,-162.375945,2.609276,2.673498
'04-Oct-2021 17:47:08.911',-0.761353,-0.943314,10.002975,-162.387174,2.594229,2.712869
'04-Oct-2021 17:47:08.920',-0.794876,-0.90979,9.979034,-162.457702,2.571321,2.744454
'04-Oct-2021 17:47:08.929',-0.833176,-0.89064,9.926361,-162.471745,2.544394,2.778544
'04-Oct-2021 17:47:08.938',-0.852341,-0.881073,9.907211,-162.565114,2.519837,2.822039
'04-Oct-2021 17:47:08.947',-0.89064,-0.866699,9.816223,-162.606368,2.500405,2.872722
'04-Oct-2021 17:47:08.956',-0.919373,-0.895432,9.7444,-162.753928,2.486884,2.925972
'04-Oct-2021 17:47:08.964',-0.900223,-0.866699,9.730042,-162.826478,2.479425,2.976429
'04-Oct-2021 17:47:08.974',-0.900223,-0.847549,9.7061,-162.974584,2.478174,3.020405
'04-Oct-2021 17:47:08.983',-0.842758,-0.852341,9.639053,-163.057789,2.480131,3.053828
'04-Oct-2021 17:47:08.992',-0.766144,-0.799667,9.639053,-163.204461,2.484935,3.072537
'04-Oct-2021 17:47:09.001',-0.703888,-0.785294,9.600754,-163.282584,2.490054,3.078762
'04-Oct-2021 17:47:09.010',-0.703888,-0.770935,9.562439,-163.419953,2.493984,3.076135
'04-Oct-2021 17:47:09.019',-0.679947,-0.775726,9.538498,-163.493159,2.503453,3.066555
'04-Oct-2021 17:47:09.028',-0.665588,-0.790085,9.533707,-163.650144,2.524087,3.055741
'04-Oct-2021 17:47:09.037',-0.73262,-0.785294,9.495407,-163.732448,2.556031,3.05525
'04-Oct-2021 17:47:09.046',-0.746994,-0.785294,9.461884,-163.905689,2.598882,3.074631
'04-Oct-2021 17:47:09.055',-0.766144,-0.809235,9.476257,-164.005191,2.652266,3.113309
'04-Oct-2021 17:47:09.064',-0.823608,-0.837967,9.490616,-164.175836,2.716144,3.163768
'04-Oct-2021 17:47:09.073',-0.914581,-0.866699,9.500198,-164.294354,2.787185,3.215074
'04-Oct-2021 17:47:09.082',-0.972046,-0.90979,9.56723,-164.481911,2.862381,3.25309
'04-Oct-2021 17:47:09.091',-0.972046,-0.895432,9.610321,-164.605892,2.936556,3.270686
'04-Oct-2021 17:47:09.100',-0.914581,-0.89064,9.643845,-164.775486,3.00535,3.268943
'04-Oct-2021 17:47:09.109',-0.905014,-0.90979,9.639053,-164.885739,3.072327,3.249088
'04-Oct-2021 17:47:09.118',-0.881073,-0.87149,9.720459,-165.045893,3.169985,3.241397
'04-Oct-2021 17:47:09.127',-0.866699,-0.823608,9.76355,-165.151966,3.264526,3.228833
'04-Oct-2021 17:47:09.136',-0.837967,-0.799667,9.816223,-165.308364,3.355308,3.222423
'04-Oct-2021 17:47:09.145',-0.766144,-0.751785,9.864105,-165.422715,3.43651,3.221256
'04-Oct-2021 17:47:09.154',-0.723053,-0.761353,9.854538,-165.599261,3.516268,3.229388
'04-Oct-2021 17:47:09.163',-0.708679,-0.761353,9.90242,-165.719268,3.592741,3.248503
'04-Oct-2021 17:47:09.172',-0.73262,-0.761353,9.935944,-165.903738,3.668056,3.276947
'04-Oct-2021 17:47:09.181',-0.718262,-0.775726,9.931152,-166.02119,3.744421,3.30061
'04-Oct-2021 17:47:09.190',-0.703888,-0.814026,9.969452,-166.187546,3.821836,3.311905
'04-Oct-2021 17:47:09.199',-0.660797,-0.885849,10.012558,-166.2859,3.882496,3.298503
'04-Oct-2021 17:47:09.208',-0.622498,-0.928955,10.07959,-166.373204,3.93611,3.271869
'04-Oct-2021 17:47:09.217',-0.574615,-0.986404,10.050858,-166.515764,3.981414,3.237146
'04-Oct-2021 17:47:09.226',-0.565033,-1.034302,10.09874,-166.586074,4.015678,3.210286
'04-Oct-2021 17:47:09.235',-0.574615,-1.019928,10.132263,-166.697966,4.035117,3.20737
'04-Oct-2021 17:47:09.244',-0.536301,-0.952896,10.022125,-166.762402,4.039637,3.232677
'04-Oct-2021 17:47:09.253',-0.545883,-0.919373,9.950302,-166.897831,4.036675,3.275284
'04-Oct-2021 17:47:09.262',-0.579391,-0.842758,9.945511,-166.956051,4.030927,3.320468
'04-Oct-2021 17:47:09.271',-0.560242,-0.8284,9.88327,-167.073599,4.023976,3.353413
'04-Oct-2021 17:47:09.280',-0.545883,-0.847549,9.840164,-167.122025,4.019533,3.367638
'04-Oct-2021 17:47:09.289',-0.526718,-0.905014,9.830597,-167.199056,4.017506,3.360079
'04-Oct-2021 17:47:09.298',-0.521942,-0.952896,9.797073,-167.225379,4.01655,3.336094
'04-Oct-2021 17:47:09.307',-0.483627,-0.972046,9.753983,-167.313721,4.016451,3.305614
'04-Oct-2021 17:47:09.316',-0.411804,-0.957687,9.753983,-167.324581,4.011715,3.278539
'04-Oct-2021 17:47:09.325',-0.344772,-0.938522,9.773132,-167.392268,3.999485,3.263987
'04-Oct-2021 17:47:09.334',-0.349548,-0.938522,9.773132,-167.391653,3.980118,3.271918
'04-Oct-2021 17:47:09.343',-0.440536,-0.957687,9.715668,-167.434397,3.978869,3.29957
'04-Oct-2021 17:47:09.352',-0.49321,-0.962463,9.662994,-167.433017,3.975645,3.355355
'04-Oct-2021 17:47:09.361',-0.536301,-0.948105,9.677368,-167.499912,3.975594,3.424812
'04-Oct-2021 17:47:09.370',-0.656006,-0.938522,9.677368,-167.500841,3.985032,3.496586
'04-Oct-2021 17:47:09.379',-0.770935,-0.948105,9.629486,-167.552299,4.007876,3.558177
'04-Oct-2021 17:47:09.388',-0.852341,-1.005569,9.691727,-167.543885,4.016789,3.584126
'04-Oct-2021 17:47:09.397',-0.861908,-1.019928,9.730042,-167.562613,4.026825,3.591685
'04-Oct-2021 17:47:09.406',-0.823608,-1.015137,9.730042,-167.54148,4.031177,3.586202
'04-Oct-2021 17:47:09.415',-0.809235,-1.02951,9.682144,-167.562162,4.029275,3.576492
'04-Oct-2021 17:47:09.424',-0.804459,-0.991196,9.624695,-167.530989,4.027686,3.569259
'04-Oct-2021 17:47:09.433',-0.833176,-0.924164,9.56723,-167.537792,4.031479,3.567644
'04-Oct-2021 17:47:09.442',-0.8284,-0.876282,9.576813,-167.512261,4.045662,3.56992
'04-Oct-2021 17:47:09.451',-0.837967,-0.87149,9.572021,-167.534896,4.072272,3.568512
'04-Oct-2021 17:47:09.460',-0.938522,-0.905014,9.662994,-167.520143,4.112171,3.558325
'04-Oct-2021 17:47:09.469',-0.986404,-0.972046,9.696518,-167.545169,4.160381,3.538698
'04-Oct-2021 17:47:09.478',-1.034302,-1.043869,9.739609,-167.541959,4.211028,3.505983
'04-Oct-2021 17:47:09.487',-1.04866,-1.134857,9.806656,-167.616913,4.258328,3.461503
'04-Oct-2021 17:47:09.496',-1.005569,-1.106125,9.825806,-167.623361,4.295582,3.40742
'04-Oct-2021 17:47:09.505',-0.924164,-1.053452,9.849747,-167.684477,4.324266,3.343212
'04-Oct-2021 17:47:09.514',-0.847549,-1.024719,9.868896,-167.691417,4.341743,3.269993
'04-Oct-2021 17:47:09.523',-0.790085,-0.952896,9.854538,-167.744091,4.349377,3.18515
'04-Oct-2021 17:47:09.532',-0.73262,-0.943314,9.844955,-167.7464,4.350033,3.094802
'04-Oct-2021 17:47:09.541',-0.665588,-0.895432,9.777924,-167.799211,4.347285,3.011391
'04-Oct-2021 17:47:09.550',-0.55545,-0.833176,9.76355,-167.803432,4.345756,2.938638
'04-Oct-2021 17:47:09.559',-0.478836,-0.823608,9.7444,-167.868073,4.344768,2.882011
'04-Oct-2021 17:47:09.568',-0.368713,-0.881073,9.595963,-167.870586,4.337902,2.847689
'04-Oct-2021 17:47:09.577',-0.392654,-0.924164,9.691727,-167.937386,4.306916,2.823505
'04-Oct-2021 17:47:09.586',-0.49321,-0.665588,9.7061,-167.950622,4.309316,2.807743
'04-Oct-2021 17:47:09.595',-0.598557,-0.627274,9.58638,-168.03085,4.340847,2.859773
'04-Oct-2021 17:47:09.604',-0.65123,-0.708679,9.806656,-168.033022,4.390185,2.918813
'04-Oct-2021 17:47:09.613',-0.656006,-0.881073,9.816223,-168.050712,4.426195,2.942741
'04-Oct-2021 17:47:09.622',-0.679947,-1.039078,9.844955,-168.036464,4.44151,2.935287
'04-Oct-2021 17:47:09.631',-0.612915,-1.130066,9.864105,-168.048239,4.444637,2.92284
'04-Oct-2021 17:46:16.547',0.143646,-8.408432,5.549759,-4.589573,57.898557,-0.542764
'04-Oct-2021 17:46:16.556',0.282516,-8.365341,5.511459,-4.595354,57.881673,-0.503699
'04-Oct-2021 17:46:16.565',0.234634,-8.418015,5.506668,-4.644416,57.854366,-0.452033
'04-Oct-2021 17:46:16.574',0.100555,-8.504211,5.449203,-4.731193,57.829504,-0.385985
'04-Oct-2021 17:46:16.583',0.119705,-8.53772,5.425262,-4.834671,57.810352,-0.301808
'04-Oct-2021 17:46:16.592',0.172379,-8.494629,5.434845,-4.941481,57.790408,-0.221609
'04-Oct-2021 17:46:16.601',0.167587,-8.432373,5.463562,-4.995515,57.758819,-0.187786
'04-Oct-2021 17:46:16.610',0.143646,-8.398865,5.439621,-5.040747,57.727646,-0.165011
'04-Oct-2021 17:46:16.619',0.191544,-8.384491,5.425262,-5.061493,57.695325,-0.149103
'04-Oct-2021 17:46:16.628',0.210693,-8.384491,5.310333,-5.068865,57.669869,-0.131255
'04-Oct-2021 17:46:16.637',0.296875,-8.394073,5.353439,-5.091305,57.64302,-0.116079
'04-Oct-2021 17:46:16.646',0.282516,-8.312668,5.243301,-5.119096,57.619285,-0.084213
'04-Oct-2021 17:46:16.655',0.268158,-8.216904,5.23851,-5.166652,57.593835,-0.036085
'04-Oct-2021 17:46:16.664',0.244202,-8.173798,5.128387,-5.208717,57.578966,0.0213
'04-Oct-2021 17:46:16.673',0.244202,-8.149857,5.066132,-5.257451,57.574929,0.069164
'04-Oct-2021 17:46:16.682',0.272934,-8.178589,5.075714,-5.330231,57.569807,0.15083
'04-Oct-2021 17:46:16.691',0.263367,-8.226471,5.056549,-5.37947,57.571576,0.227753
'04-Oct-2021 17:46:16.700',0.263367,-8.245636,5.008667,-5.416878,57.579178,0.28832
'04-Oct-2021 17:46:16.709',0.258575,-8.221695,4.984726,-5.432398,57.594382,0.316654
'04-Oct-2021 17:46:16.718',0.239426,-8.207321,4.941635,-5.447472,57.620193,0.314058
'04-Oct-2021 17:46:16.727',0.234634,-8.216904,4.994308,-5.470206,57.660409,0.291833
'04-Oct-2021 17:46:16.736',0.239426,-8.240845,5.056549,-5.467008,57.711383,0.261832
'04-Oct-2021 17:46:16.745',0.253784,-8.327026,5.171478,-5.430789,57.769016,0.230258
'04-Oct-2021 17:46:16.754',0.220261,-8.394073,5.209778,-5.407705,57.830174,0.208625
'04-Oct-2021 17:46:16.763',0.205902,-8.437164,5.267242,-5.370844,57.895026,0.20493
'04-Oct-2021 17:46:16.772',0.229843,-8.427597,5.329498,-5.340058,57.958888,0.222387
'04-Oct-2021 17:46:16.781',0.162811,-8.465897,5.329498,-5.324332,58.021979,0.259547
'04-Oct-2021 17:46:16.790',0.110138,-8.427597,5.343857,-5.306727,58.085629,0.319871
'04-Oct-2021 17:46:16.799',0.095764,-8.408432,5.391739,-5.282208,58.152265,0.397835
'04-Oct-2021 17:46:16.808',0.114929,-8.446747,5.406113,-5.285626,58.221523,0.481844
'04-Oct-2021 17:46:16.817',0.033524,-8.432373,5.39653,-5.298188,58.290282,0.575337
'04-Oct-2021 17:46:16.826',-0.004791,-8.408432,5.506668,-5.311687,58.360599,0.680008
'04-Oct-2021 17:46:16.835',-0.014359,-8.331818,5.59285,-5.297651,58.42789,0.774839
'04-Oct-2021 17:46:16.844',-0.038315,-8.279144,5.640732,-5.304307,58.488365,0.828163
'04-Oct-2021 17:46:16.853',-0.057465,-8.245636,5.808334,-5.317368,58.537699,0.857217
'04-Oct-2021 17:46:16.862',-0.023941,-8.245636,5.971146,-5.319998,58.568893,0.877401
'04-Oct-2021 17:46:16.871',-0.038315,-8.250412,5.966354,-5.30725,58.573544,0.872381
'04-Oct-2021 17:46:16.880',-0.062256,-8.269577,5.899307,-5.295694,58.559426,0.819554
'04-Oct-2021 17:46:16.888',-0.215485,-8.331818,5.875366,-5.234086,58.534298,0.702494
'04-Oct-2021 17:46:16.898',-0.435745,-8.389282,5.899307,-5.158821,58.498719,0.529242
'04-Oct-2021 17:46:16.907',-0.627274,-8.446747,6.014236,-5.050828,58.447172,0.339702
'04-Oct-2021 17:46:16.916',-0.550659,-8.513779,6.06691,-4.980228,58.373556,0.158671
'04-Oct-2021 17:46:16.925',-0.363922,-8.609543,6.100433,-4.950876,58.266691,-0.024981
'04-Oct-2021 17:46:16.934',-0.421387,-8.647858,6.009445,-4.951363,58.125798,-0.253352
'04-Oct-2021 17:46:16.943',-0.593765,-8.638275,6.028595,-5.010296,57.966552,-0.549434
'04-Oct-2021 17:46:16.952',-0.718262,-8.604767,5.899307,-5.104683,57.802935,-0.896747
'04-Oct-2021 17:46:16.961',-0.699112,-8.53772,5.861008,-5.215249,57.641783,-1.280231
'04-Oct-2021 17:46:16.970',-0.737411,-8.485046,5.995087,-5.349214,57.483494,-1.67643
'04-Oct-2021 17:46:16.979',-0.723053,-8.51857,5.966354,-5.479951,57.330299,-2.062828
'04-Oct-2021 17:46:16.988',-0.622498,-8.580826,5.937622,-5.612434,57.182023,-2.430917
'04-Oct-2021 17:46:16.997',-0.55545,-8.667007,6.124374,-5.730415,57.032746,-2.779519
'04-Oct-2021 17:46:17.006',-0.498001,-8.667007,6.181824,-5.882088,56.874094,-3.096445
'04-Oct-2021 17:46:17.015',-0.459686,-8.628708,6.263229,-6.055479,56.704586,-3.384537
'04-Oct-2021 17:46:17.024',-0.507568,-8.542511,6.253662,-6.261882,56.52684,-3.643167
'04-Oct-2021 17:46:17.033',-0.569824,-8.418015,6.167465,-6.504496,56.35043,-3.861603
'04-Oct-2021 17:46:17.042',-0.603333,-8.32225,6.090851,-6.786849,56.18446,-4.020127
'04-Oct-2021 17:46:17.051',-0.588974,-8.259995,6.028595,-7.115674,56.032123,-4.104916
'04-Oct-2021 17:46:17.060',-0.49321,-8.212112,6.071701,-7.460223,55.89697,-4.117079
'04-Oct-2021 17:46:17.069',-0.392654,-8.159439,6.167465,-7.819785,55.779174,-4.066066
'04-Oct-2021 17:46:17.078',-0.349548,-8.188171,6.382935,-8.186534,55.669102,-3.966854
'04-Oct-2021 17:46:17.087',-0.311249,-8.288727,6.655884,-8.551046,55.552582,-3.837368
'04-Oct-2021 17:46:17.096',-0.33519,-8.489838,6.909668,-8.930308,55.411948,-3.695632
'04-Oct-2021 17:46:17.105',-0.478836,-8.571243,6.943192,-9.320093,55.236573,-3.549313
'04-Oct-2021 17:46:17.114',-0.560242,-8.504211,6.885727,-9.739206,55.033655,-3.384865
'04-Oct-2021 17:46:17.123',-0.579391,-8.365341,6.785172,-10.175355,54.809922,-3.18973
'04-Oct-2021 17:46:17.132',-0.560242,-8.188171,6.665451,-10.636026,54.57107,-2.966411
'04-Oct-2021 17:46:17.141',-0.617706,-8.101974,6.588837,-11.097567,54.331136,-2.720884
'04-Oct-2021 17:46:17.150',-0.689529,-8.092407,6.584061,-11.575663,54.101167,-2.457869
'04-Oct-2021 17:46:17.159',-0.775726,-8.078033,6.694183,-12.074139,53.879493,-2.183402
'04-Oct-2021 17:46:17.168',-0.837967,-8.12114,6.900085,-12.585908,53.660609,-1.919562
'04-Oct-2021 17:46:17.177',-0.876282,-8.149857,7.067688,-13.110766,53.434329,-1.703014
'04-Oct-2021 17:46:17.186',-0.933731,-8.207321,7.249649,-13.655,53.192332,-1.558274
'04-Oct-2021 17:46:17.195',-0.972046,-8.293518,7.383713,-14.209065,52.927081,-1.474017
'04-Oct-2021 17:46:17.204',-1.005569,-8.432373,7.570465,-14.782474,52.63841,-1.410599
'04-Oct-2021 17:46:17.213',-0.943314,-8.571243,7.728485,-15.355297,52.325803,-1.326058
'04-Oct-2021 17:46:17.222',-0.900223,-8.652649,7.656662,-15.954583,51.988238,-1.212096
'04-Oct-2021 17:46:17.231',-0.938522,-8.547302,7.618347,-16.567124,51.628799,-1.088609
'04-Oct-2021 17:46:17.240',-1.010361,-8.331818,7.685394,-17.218121,51.251161,-0.976972
'04-Oct-2021 17:46:17.249',-1.058243,-8.034943,7.685394,-17.902788,50.861465,-0.889796
'04-Oct-2021 17:46:17.258',-1.106125,-7.838623,7.671021,-18.631603,50.462394,-0.822984
'04-Oct-2021 17:46:17.267',-1.106125,-7.766785,7.714111,-19.400416,50.054734,-0.749491
'04-Oct-2021 17:46:17.276',-1.091751,-7.838623,7.805099,-20.194095,49.634189,-0.646298
'04-Oct-2021 17:46:17.285',-1.096542,-7.982269,7.920013,-21.018131,49.197566,-0.511359
'04-Oct-2021 17:46:17.294',-1.110916,-8.097183,8.00621,-21.861856,48.742006,-0.375077
'04-Oct-2021 17:46:17.303',-1.22583,-8.173798,8.001419,-22.731512,48.261379,-0.273469
'04-Oct-2021 17:46:17.312',-1.431732,-8.145081,7.953537,-23.623905,47.752868,-0.213949
'04-Oct-2021 17:46:17.321',-1.522705,-7.987061,7.838623,-24.549809,47.219017,-0.17781
'04-Oct-2021 17:46:17.330',-1.470047,-7.86734,7.709335,-25.501553,46.670027,-0.141831
'04-Oct-2021 17:46:17.339',-1.527496,-7.824249,7.651871,-26.480512,46.117167,-0.09045
'04-Oct-2021 17:46:17.348',-1.714249,-7.723694,7.594406,-27.488622,45.554838,-0.019126
'04-Oct-2021 17:46:17.357',-1.73819,-7.680603,7.704544,-28.539942,44.979596,0.055678
'04-Oct-2021 17:46:17.366',-1.656784,-7.656662,7.814667,-29.629948,44.386824,0.110878
'04-Oct-2021 17:46:17.375',-1.599319,-7.699753,7.84819,-30.744409,43.777835,0.124539
'04-Oct-2021 17:46:17.384',-1.608902,-7.766785,7.824249,-31.887189,43.152773,0.117005
'04-Oct-2021 17:46:17.393',-1.690308,-7.714111,7.618347,-33.039329,42.516234,0.11439
'04-Oct-2021 17:46:17.402',-1.757339,-7.666229,7.623138,-34.210925,41.873062,0.108454
